"DAY","pH"
2021-11-22 12:00:00,7.05636739130435
2021-11-23 12:00:00,7.05118166666667
2021-11-24 12:00:00,7.07537708333333
2021-11-25 12:00:00,7.08042208333333
2021-11-26 12:00:00,7.07268869565217
2021-11-27 12:00:00,7.10247043478261
2021-11-28 12:00:00,7.13914125
2021-11-29 12:00:00,7.18953173913043
2021-11-30 12:00:00,7.17500416666667
2021-12-01 12:00:00,7.10915791666667
2021-12-02 12:00:00,7.08607666666667
2021-12-03 12:00:00,7.08868875
2021-12-04 12:00:00,7.083905
2021-12-05 12:00:00,7.07937208333333
2021-12-06 12:00:00,7.07771333333333
2021-12-07 12:00:00,7.07064208333333
2021-12-08 12:00:00,7.11703458333333
2021-12-09 12:00:00,7.1099625
2021-12-10 12:00:00,7.09951125
2021-12-11 12:00:00,7.11065125
2021-12-12 12:00:00,7.09347791666667
2021-12-13 12:00:00,7.08704625
2021-12-14 12:00:00,7.1058225
2021-12-15 12:00:00,7.09966041666667
2021-12-16 12:00:00,7.09583541666667
2021-12-17 12:00:00,7.10580541666667
2021-12-18 12:00:00,7.09529416666667
2021-12-19 12:00:00,7.09003875
2021-12-20 12:00:00,7.08309166666667
2021-12-21 12:00:00,7.0861125
2021-12-22 12:00:00,7.09341291666667
2021-12-23 12:00:00,7.09489791666667
2021-12-24 12:00:00,7.09461
2021-12-25 12:00:00,7.10924791666667
2021-12-26 12:00:00,7.11488173913043
2021-12-27 12:00:00,7.08704875
2021-12-28 12:00:00,7.07461666666667
2021-12-29 12:00:00,7.08542818181818
2021-12-30 12:00:00,7.07825086956522
2021-12-31 12:00:00,7.08471913043478
2022-01-01 12:00:00,7.09693875
2022-01-02 12:00:00,7.10873875
2022-01-03 12:00:00,7.11534583333333
2022-01-04 12:00:00,7.09700208333333
2022-01-05 12:00:00,7.09670956521739
2022-01-06 12:00:00,7.09089333333333
2022-01-07 12:00:00,7.10491833333333
2022-01-08 12:00:00,7.12139666666667
2022-01-09 12:00:00,7.13878791666667
2022-01-10 12:00:00,7.1267075
2022-01-11 12:00:00,7.11704913043478
2022-01-12 12:00:00,7.12922
2022-01-13 12:00:00,7.1179075
2022-01-14 12:00:00,7.10058041666667
2022-01-15 12:00:00,7.096495
2022-01-16 12:00:00,7.1113175
2022-01-17 12:00:00,7.13940583333333
2022-01-18 12:00:00,7.14136583333333
2022-01-19 12:00:00,7.1367975
2022-01-20 12:00:00,7.14550416666667
2022-01-21 12:00:00,7.14072416666667
2022-01-22 12:00:00,7.14559291666667
2022-01-23 12:00:00,7.13954666666667
2022-01-24 12:00:00,7.14412166666667
2022-01-25 12:00:00,7.17386291666667
2022-01-26 12:00:00,7.16601
2022-01-27 12:00:00,7.132805
2022-01-28 12:00:00,7.13852666666667
2022-01-29 12:00:00,7.16114375
2022-01-30 12:00:00,7.15339625
2022-01-31 12:00:00,7.13724666666667
2022-02-01 12:00:00,7.1429225
2022-02-02 12:00:00,7.15122666666667
2022-02-03 12:00:00,7.15681583333333
2022-02-04 12:00:00,7.18271625
2022-02-05 12:00:00,7.1937
2022-02-06 12:00:00,7.21913545454545
2022-02-07 12:00:00,7.2044675
2022-02-08 12:00:00,7.18619791666667
2022-02-09 12:00:00,7.19082916666667
2022-02-10 12:00:00,7.18797416666667
2022-02-11 12:00:00,7.20221875
2022-02-12 12:00:00,7.20856083333333
2022-02-13 12:00:00,7.24140043478261
2022-02-14 12:00:00,7.2714875
2022-02-15 12:00:00,7.2878325
2022-02-16 12:00:00,7.26419416666667
2022-02-17 12:00:00,7.29172583333333
2022-02-18 12:00:00,7.30184375
2022-02-19 12:00:00,7.29057041666667
2022-02-20 12:00:00,7.24306875
2022-02-21 12:00:00,7.24061708333333
2022-02-22 12:00:00,7.2650047826087
2022-02-23 12:00:00,7.26464458333333
2022-02-24 12:00:00,7.25817916666667
2022-02-25 12:00:00,7.24524583333333
2022-02-26 12:00:00,7.28099217391304
2022-02-27 12:00:00,7.32155958333333
2022-02-28 12:00:00,7.3118775
2022-03-01 12:00:00,7.29959041666667
2022-03-02 12:00:00,7.270375
2022-03-03 12:00:00,7.25630333333333
2022-03-04 12:00:00,7.24469956521739
2022-03-05 12:00:00,7.26428458333333
2022-03-06 12:00:00,7.27576541666667
2022-03-07 12:00:00,7.29022666666667
2022-03-08 12:00:00,7.2694975
2022-03-09 12:00:00,7.275505
